1579.4666666666667,10.0,6.0
1579.4666666666667,10.0,6.0
1803.7333333333333,7.0,6.0
1617.2,9.0,8.0
1579.4666666666667,10.0,6.0
1717.2666666666667,8.0,7.0
1617.2,9.0,8.0
1803.7333333333333,7.0,6.0
2745.6,5.0,2.0
2745.6,5.0,2.0
2745.6,5.0,2.0
1803.7333333333333,7.0,6.0
2745.6,5.0,2.0
1717.2666666666667,8.0,7.0
2008.2,9.0,4.0
1823.2666666666667,6.0,6.0
1823.2666666666667,6.0,6.0
2452.0666666666666,5.0,3.0
1717.2666666666667,8.0,7.0
3161.0666666666666,5.0,1.0
3161.0666666666666,5.0,1.0
2397.5333333333333,5.0,4.0
2534.733333333333,7.0,2.0
1838.9333333333334,7.0,5.0
1815.2666666666667,9.0,5.0
3161.0666666666666,5.0,1.0
2534.733333333333,7.0,2.0
2534.733333333333,7.0,2.0
1838.9333333333334,7.0,5.0
2397.5333333333333,5.0,4.0
2081.4,6.0,4.0
3400.133333333333,4.0,2.0
2081.4,6.0,4.0
2800.133333333333,4.0,3.0
2218.866666666667,7.0,3.0
2412.9333333333334,6.0,3.0
2452.0666666666666,5.0,3.0
3400.133333333333,4.0,2.0
2412.9333333333334,6.0,3.0
1815.2666666666667,9.0,5.0
2032.9333333333334,8.0,4.0
3859.2,4.0,1.0
2218.866666666667,7.0,3.0
1823.2666666666667,6.0,6.0
2008.2,9.0,4.0
2800.133333333333,4.0,3.0
2452.0666666666666,5.0,3.0
2081.4,6.0,4.0
3400.133333333333,4.0,2.0
2681.4,6.0,2.0
1815.2666666666667,9.0,5.0
2081.4,6.0,4.0
1838.9333333333334,7.0,5.0
2681.4,6.0,2.0
2150.8,8.0,3.0
1803.7333333333333,7.0,6.0
1617.2,9.0,8.0
2412.9333333333334,6.0,3.0
2008.2,9.0,4.0
1823.2666666666667,6.0,6.0
2412.9333333333334,6.0,3.0
2397.5333333333333,5.0,4.0
2032.9333333333334,8.0,4.0
2452.0666666666666,5.0,3.0
2032.9333333333334,8.0,4.0
1579.4666666666667,10.0,6.0
3859.2,4.0,1.0
2218.866666666667,7.0,3.0
2681.4,6.0,2.0
2397.5333333333333,5.0,4.0
2007.0666666666666,5.0,5.0
2150.8,8.0,3.0
2008.2,9.0,4.0
5044.933333333333,3.0,1.0
4444.933333333333,3.0,2.0
1838.9333333333334,7.0,5.0
2800.133333333333,4.0,3.0
1617.2,9.0,8.0
3859.2,4.0,1.0
1956.6666666666667,6.0,5.0
2007.0666666666666,5.0,5.0
3161.0666666666666,5.0,1.0
5044.933333333333,3.0,1.0
1815.2666666666667,9.0,5.0
2007.0666666666666,5.0,5.0
5044.933333333333,3.0,1.0
2150.8,8.0,3.0
1956.6666666666667,6.0,5.0
4444.933333333333,3.0,2.0
2007.0666666666666,5.0,5.0
2534.733333333333,7.0,2.0
5044.933333333333,3.0,1.0
1956.6666666666667,6.0,5.0
3859.2,4.0,1.0
4444.933333333333,3.0,2.0
1956.6666666666667,6.0,5.0
2218.866666666667,7.0,3.0
3400.133333333333,4.0,2.0
4444.933333333333,3.0,2.0
2452.0666666666666,5.0,3.0
